Emp_id,Name,gender,Department,Job Role,Age,Salary,Performance Score,Attendence_Percent,Work_Hour_Per_Month,Attrition,Joining Date,Location
800,Felicity Paoli,Female,Sales,Analyst,23,75156.9,3,97.61,174,yes,11-29-2018,Mumbai
801,Ozzie Tipper,Male,Finance,Manager,24,35484.98,2,81.28,168,yes,9-26-2021,Nashik
802,Bari Severwright,Female,IT,Manager,41,57245.01,1,86.89,156,yes,3-29-2021,Aurangabad
803,Carlynn Theobald,Genderfluid,IT,Developer,44,35961.17,3,82.49,176,yes,8-22-2017,Solapur
804,Elsie Scurry,Female,IT,Developer,29,75373.12,2,96.96,178,no,8-31-2022,Nashik
805,Bradford Pauling,Male,IT,Manager,30,36509.44,4,86.18,171,yes,10-21-2016,Solapur
806,Patrice Connerry,Female,HR,Developer,38,46212.31,2,94.03,191,no,04-12-2016,Pune
807,Sheba Opfer,Female,Finance,Manager,43,47471.47,2,89.58,154,no,10-21-2016,Aurangabad
808,Udale Kierans,Male,IT,Manager,37,67797.33,3,87.89,184,no,03-04-2016,Aurangabad
809,Fair Spawton,Male,Finance,Manager,31,39003.48,2,85.17,186,no,08-10-2019,Amravati
810,Hilliard Bramford,Male,HR,Developer,30,67380.08,5,93.35,194,no,12-12-2020,Pune
811,Orel Nairns,Female,Finance,Manager,22,42657.49,2,84.14,186,yes,10-26-2024,Nagpur
812,Olenka Proschke,Female,IT,Executive,24,56706.28,5,99.76,166,yes,05-10-2017,Amravati
813,Minor Comberbeach,Agender,HR,Executive,35,71265.76,2,87.92,197,no,7-23-2024,Nashik
814,Kent Pau,Male,Sales,Manager,35,64294.9,4,97.96,197,yes,11-11-2025,Amravati
815,Charlean Duffyn,Non-binary,Finance,Developer,22,44996.38,2,85.24,176,yes,4-17-2020,Pune
816,Gretchen Challicum,Female,Finance,Developer,45,75793.81,3,88.11,179,no,06-02-2018,Nashik
817,Brendis Klasen,Genderqueer,Sales,Developer,36,50605.62,1,97.62,178,no,11-23-2017,Solapur
818,Chelsy Darley,Female,Finance,Manager,33,86937.2,2,83.61,156,no,2-25-2023,Aurangabad
819,Minnie Bonavia,Female,Finance,Executive,35,29923.93,5,93.64,189,no,10-04-2022,Nashik
820,Illa Etheredge,Female,Finance,Analyst,41,82143.08,3,88.79,170,no,3-16-2015,Nashik
821,Banky Guest,Male,Sales,Analyst,32,54185.3,3,96.02,172,yes,2-24-2021,Solapur
822,Nathanial Ginglell,Male,Finance,Developer,45,61910.46,2,96.75,150,no,03-08-2022,Nagpur
823,Penn Lascelles,Male,Sales,Manager,27,27380.65,1,93.78,153,yes,11-15-2018,Mumbai
824,Ronna Giddens,Female,IT,Analyst,26,29275.57,5,87.9,185,yes,5-19-2022,Nagpur
825,Brigg Ealden,Male,IT,Developer,41,59031.15,1,96.54,176,no,12-14-2022,Nagpur
826,Felizio Cozby,Non-binary,Finance,Developer,32,86995.58,4,80.52,198,no,04-06-2022,Pune
827,Basia Fitzsymonds,Female,Finance,Analyst,44,55990.54,3,98.55,153,no,9-21-2021,Mumbai
828,Nelly McGilleghole,Female,Sales,Executive,39,33115.91,2,92.29,172,yes,3-18-2022,Nashik
829,Sherri Trusty,Female,IT,Analyst,42,69513.9,3,93.41,154,yes,12-25-2025,Solapur
830,Ki Helks,Female,Sales,Manager,38,40497.29,5,81.83,191,yes,4-19-2025,Solapur
831,Izabel Antonat,Female,IT,Developer,36,89874.71,1,97.08,150,no,1-15-2024,Pune
832,Germaine Husband,Male,Finance,Executive,22,46580.75,2,96.23,163,no,5-29-2015,Amravati
833,Rockey Woofinden,Male,Finance,Developer,31,35939.58,3,92.47,158,yes,3-28-2016,Aurangabad
834,Murray Allport,Male,Finance,Executive,40,72184.7,4,83.04,158,no,07-07-2015,Amravati
835,Dorisa Spadoni,Female,IT,Manager,45,73337.74,3,94.61,184,yes,12-10-2015,Pune
836,Esther Grollmann,Non-binary,HR,Analyst,27,87821.36,3,92.95,191,no,8-15-2024,Pune
837,Gil Zelley,Male,HR,Analyst,35,33221.7,1,82.7,183,no,4-14-2015,Nagpur
838,Hettie Shivell,Female,Sales,Executive,40,35842.9,1,81.9,174,yes,4-13-2015,Amravati
839,Mehetabel Hatch,Female,HR,Analyst,26,75506.94,1,97.46,183,yes,11-18-2019,Mumbai
840,Herbie Karlsen,Male,HR,Executive,31,33845.73,1,91.34,161,yes,7-30-2020,Nagpur
841,Lazaro Cuxson,Male,Finance,Manager,36,62334.89,5,83.55,188,yes,5-28-2019,Solapur
842,Elvyn Bachellier,Male,Finance,Analyst,32,34236.74,3,81.45,169,yes,06-06-2022,Mumbai
843,Elwood Bellfield,Male,HR,Developer,42,46056.49,5,98.2,199,no,06-05-2017,Nashik
844,Roderic Clavey,Male,HR,Analyst,31,86034.35,2,92.93,161,yes,5-29-2015,Pune
845,Alon Leversha,Agender,IT,Executive,43,83851.72,3,87.1,157,no,8-13-2024,Pune
846,Murial Maisey,Female,Sales,Analyst,30,84003.97,2,97.84,151,no,07-12-2021,Mumbai
847,Conni Delagnes,Female,IT,Manager,38,79357.11,2,81.01,153,yes,10-10-2022,Aurangabad
848,Delmore Moult,Male,Finance,Analyst,23,50126.67,2,98.52,160,yes,11-15-2021,Aurangabad
849,Gilbert Killelea,Male,HR,Analyst,23,71821.71,2,81.64,152,yes,1-13-2024,Nagpur
850,Garek McAleese,Male,Sales,Analyst,45,49748.16,2,90.14,174,no,5-25-2022,Solapur
851,Horten Sterrick,Male,HR,Analyst,31,38770.04,1,86.82,158,yes,5-22-2017,Amravati
852,Breena Laurenz,Female,HR,Analyst,44,42830.81,4,93.29,150,no,02-01-2020,Nashik
853,Cazzie Caccavella,Male,IT,Analyst,39,69643.24,4,98.22,194,yes,9-19-2024,Aurangabad
854,Clair Lapping,Female,Sales,Developer,22,76856.09,5,81.21,200,yes,12-15-2017,Nagpur
855,Ursa Toler,Female,IT,Developer,40,49043.23,1,94.15,167,no,04-08-2019,Nagpur
856,Laurice Searchwell,Female,IT,Executive,38,65494.07,3,93.93,172,no,10-15-2016,Solapur
857,Ulrika Caddell,Female,IT,Developer,29,27723.84,4,97.87,152,yes,12-17-2024,Aurangabad
858,Hermia Sheraton,Female,HR,Developer,34,49525.43,4,99.35,166,no,1-21-2021,Nagpur
859,Reginald Shrubsall,Male,IT,Analyst,42,37398.46,4,93.98,191,no,01-01-2020,Nashik
860,Wayne Gare,Male,HR,Manager,25,65460.61,2,89.84,190,no,5-25-2015,Solapur
861,Kele Groundwater,Male,IT,Executive,44,67263.1,5,83.88,171,yes,7-14-2021,Amravati
862,Odey Wiz,Male,Sales,Developer,45,49983.33,2,94.79,179,yes,12-07-2015,Nashik
863,Kingston Bluck,Male,IT,Executive,31,69161.89,2,95.43,156,yes,10-12-2023,Aurangabad
864,Tony Trumble,Polygender,HR,Executive,34,43348.95,5,98.39,169,no,08-04-2015,Amravati
865,Cherish Sloss,Female,Sales,Executive,44,33755.43,4,97.99,154,yes,12-04-2015,Mumbai
866,Elayne Oakland,Female,Finance,Executive,37,39133.34,5,84.77,184,no,4-23-2018,Aurangabad
867,Nickolaus Boshard,Male,IT,Manager,40,79606.42,1,94.9,171,no,5-19-2015,Amravati
868,Eddi Dracey,Female,Sales,Developer,32,43173.15,2,81.13,170,yes,4-18-2017,Amravati
869,Nataline Thiese,Female,HR,Manager,39,71714.48,2,87.74,195,no,12-23-2022,Amravati
870,Bronson Penrith,Male,Finance,Developer,26,53432.46,4,90.15,153,yes,12-16-2016,Nashik
871,Rutger Makin,Male,Finance,Analyst,37,33508.99,1,93.68,183,yes,9-23-2015,Nashik
872,Burg Jurasz,Male,Finance,Analyst,38,54312.32,1,88.03,188,yes,7-14-2022,Solapur
873,Ebenezer Orviss,Male,Sales,Executive,45,28343.04,5,80.56,155,yes,05-02-2021,Pune
874,Leda Stairmand,Female,Finance,Executive,42,67757.21,3,91.01,166,no,12-17-2016,Pune
875,Marji Sultana,Female,Sales,Executive,25,37076.43,1,87.89,183,yes,4-18-2018,Nagpur
876,Alic McQuade,Male,Sales,Developer,45,87445.82,1,88.93,199,no,04-06-2016,Pune
877,Palm Tunno,Male,HR,Developer,32,59947.68,4,99.91,157,no,10-21-2019,Nagpur
878,Kelci Balcombe,Female,HR,Analyst,43,27600.62,4,88.18,177,yes,12-27-2018,Solapur
879,Biron Seals,Male,IT,Analyst,40,83301.8,3,93.2,153,yes,1-27-2019,Aurangabad
880,Vance Trudgeon,Male,Finance,Executive,40,31469.66,4,91.47,177,no,09-12-2022,Aurangabad
881,Belia Wayper,Female,HR,Analyst,31,81259.17,3,94.7,172,yes,4-20-2022,Aurangabad
882,Flore Fawssett,Female,Finance,Developer,44,68313.64,4,82.91,151,yes,07-01-2015,Pune
883,Timofei Primrose,Male,IT,Developer,39,88527.67,3,94.25,160,yes,3-27-2017,Pune
884,Jorie Legonidec,Genderqueer,Sales,Manager,41,58004.79,4,90.82,197,no,05-04-2016,Nagpur
885,Goober Munt,Agender,HR,Executive,38,54957.32,2,94.13,163,yes,9-18-2025,Solapur
886,Marten Paye,Male,Sales,Developer,40,80207.87,5,96.18,191,no,8-27-2021,Amravati
887,Eda Cerith,Female,Sales,Analyst,41,77303.23,1,98.7,151,no,06-07-2022,Amravati
888,Melicent Crangle,Female,IT,Developer,28,88269.05,4,84.81,169,yes,7-31-2025,Solapur
889,Napoleon Blowes,Male,HR,Executive,30,56023.58,4,98.04,190,yes,1-24-2025,Aurangabad
890,Evvie Meachan,Female,Sales,Executive,37,76117.32,5,92.92,163,yes,10-07-2016,Pune
891,Delia Ladbrook,Female,Sales,Analyst,39,34109.17,4,87.63,189,no,10-19-2018,Amravati
892,Flinn MacComiskey,Male,Finance,Manager,40,70272.32,3,82.09,153,yes,8-31-2016,Pune
893,Godfrey Elvey,Bigender,HR,Executive,25,30198.42,4,98.23,151,no,5-31-2022,Pune
894,Chelsey Roubay,Female,Finance,Executive,27,43563.8,4,84.88,181,yes,11-03-2016,Nagpur
895,Moise Coldbreath,Male,Sales,Developer,38,52203.33,2,91.82,151,yes,3-28-2025,Nagpur
896,Asher Leimster,Male,HR,Analyst,38,87246.29,1,94.49,191,yes,6-20-2021,Pune
897,Rutter McKinnell,Male,Finance,Analyst,23,41261.16,1,85.16,188,yes,12-29-2021,Nagpur
898,Tito Bonar,Male,Sales,Manager,31,25864.29,2,87.2,180,yes,5-31-2020,Nashik
899,Whitaker Gobbet,Male,Finance,Executive,44,47455.29,3,90.89,170,yes,01-01-2025,Amravati
900,Mair Thumim,Female,IT,Analyst,39,37186.57,1,84.73,195,no,2-19-2016,Pune
901,Goldie Culbard,Female,IT,Manager,44,39606.21,2,92.09,186,yes,09-04-2017,Solapur
902,Morly Pincked,Male,IT,Manager,28,84276.22,2,80.16,151,yes,9-26-2022,Nashik
903,Michel Cowling,Male,Finance,Analyst,31,85685.91,5,80.78,181,yes,11-27-2020,Aurangabad
904,Wyndham Sheere,Male,HR,Developer,33,33120.23,5,98.82,161,yes,10-31-2024,Amravati
905,Charlton Glabach,Genderqueer,Sales,Analyst,34,53522.61,4,88.38,184,no,10-09-2019,Amravati
906,Kelvin Kupka,Male,IT,Analyst,34,61433,3,89.4,178,yes,7-30-2020,Mumbai
907,Lin Kettlewell,Genderqueer,HR,Developer,28,60449.05,1,99.25,156,no,06-01-2017,Nashik
908,Catarina Bread,Female,Finance,Developer,37,36461.66,5,90.43,184,no,11-24-2025,Pune
909,Darn Lauritzen,Male,Sales,Manager,28,26051.05,4,80.83,196,no,08-07-2018,Solapur
910,Papageno Erie,Male,HR,Developer,25,42526.08,2,90.17,189,yes,02-03-2023,Nagpur
911,Jemimah Picford,Female,IT,Executive,26,89420.44,5,95.52,168,yes,8-26-2020,Solapur
912,Paco McBrady,Male,HR,Manager,34,81502.07,4,82.4,160,yes,1-30-2022,Aurangabad
913,Osmund Vincent,Male,HR,Manager,37,56371.24,5,97.04,157,no,09-09-2015,Nagpur
914,Alvera Franzewitch,Genderfluid,Finance,Analyst,30,44208.1,1,97.42,175,no,12-26-2020,Nashik
915,Maura Buckenhill,Female,Finance,Executive,23,38695.64,2,91.64,181,yes,7-15-2023,Amravati
916,Findley Deners,Male,IT,Developer,44,60872.79,4,95.87,195,no,05-06-2022,Pune
917,Rees Leavey,Male,HR,Analyst,41,72806.5,2,81.45,182,yes,10-16-2022,Nashik
918,Sammy Bretton,Male,HR,Developer,35,47075.29,1,85.29,198,no,5-14-2015,Nagpur
919,Kalindi Betjeman,Female,Sales,Developer,31,70948.77,5,81.98,176,yes,9-17-2020,Nashik
920,Starr Runchman,Female,IT,Analyst,31,76295.63,2,87.64,196,no,06-11-2020,Pune
921,Dalli Labroue,Non-binary,Sales,Developer,34,84085.35,1,95.42,186,yes,12-18-2024,Amravati
922,Manolo Arndtsen,Male,Finance,Analyst,31,35824.76,3,95.66,171,yes,9-27-2018,Nagpur
923,Letty Gauge,Genderqueer,IT,Executive,38,81790.7,4,93.91,167,no,01-10-2016,Nashik
924,Galvan Parkinson,Male,Finance,Executive,29,75020.97,1,96.02,175,yes,6-17-2022,Nashik
925,Paulette O'Duggan,Female,Sales,Developer,35,89521.09,4,88.98,165,no,11-22-2024,Amravati
926,Tedie Rome,Male,Sales,Executive,30,26328.61,5,85.25,169,no,10-30-2021,Pune
927,Angus Perillo,Male,Sales,Developer,26,55822.71,3,89.51,184,yes,10-15-2016,Mumbai
928,Chelsea Siddele,Female,Finance,Manager,41,75198.64,2,99.85,164,yes,09-07-2024,Aurangabad
929,Karyl Mattam,Female,IT,Executive,30,53760.72,2,97.65,183,yes,04-03-2025,Nagpur
930,Levy Forster,Male,Sales,Executive,43,43087.28,5,99.23,195,no,01-01-2020,Mumbai
931,Margarita Aris,Female,Sales,Manager,38,52464.67,5,93.01,166,yes,1-15-2022,Pune
932,Hildegaard Pettipher,Female,HR,Manager,38,56790.09,3,89.76,159,yes,01-11-2020,Nashik
933,Minta Allanby,Female,HR,Manager,43,83503.46,5,92.7,154,no,4-21-2020,Aurangabad
934,Muhammad Rosedale,Male,Sales,Developer,26,60691.21,4,85.98,154,yes,11-05-2023,Solapur
935,Gun Swoffer,Male,Finance,Developer,43,68595.05,4,94.93,189,no,07-06-2025,Mumbai
936,Lewie Ballinger,Male,Sales,Developer,45,86378.82,3,80.28,192,no,12-04-2016,Aurangabad
937,Ellis Lowndsborough,Male,IT,Manager,32,51922.9,2,88.31,150,no,02-04-2024,Solapur
938,Casey Eilhertsen,Female,Finance,Analyst,30,68964.48,2,92.46,153,no,7-20-2016,Solapur
939,Susannah Ritmeier,Female,Sales,Executive,39,31696.29,4,83.85,161,yes,03-07-2021,Pune
940,Kassandra Catterall,Female,IT,Executive,28,34605.03,5,96.68,169,yes,04-08-2016,Solapur
941,Halley Wimp,Female,Finance,Developer,29,69694.35,5,89.93,193,yes,10-13-2020,Pune
942,Ty Evins,Male,Finance,Analyst,42,54295.48,2,85.78,184,no,04-12-2024,Nagpur
943,Ruttger Klaussen,Male,IT,Developer,36,79540.71,1,96.29,185,yes,9-21-2018,Mumbai
944,Morie Wickmann,Male,IT,Developer,26,80804.86,2,98.39,153,yes,8-17-2025,Pune
945,Orazio Olivetta,Male,HR,Executive,41,60756.53,4,91.94,151,yes,3-27-2024,Nagpur
946,Archer Jewes,Male,IT,Developer,44,44634.81,4,96.85,187,yes,6-25-2024,Nashik
947,Mollie Truran,Female,Sales,Analyst,34,32277.54,1,86.62,160,yes,02-01-2018,Pune
948,Russ Fenny,Male,Sales,Analyst,45,49849.24,4,88.21,154,yes,12-31-2017,Pune
949,Barnaby Areles,Male,IT,Developer,27,68678.38,3,99.26,199,no,08-12-2016,Solapur
950,Ansell Galsworthy,Agender,IT,Executive,42,40726.45,5,82.09,167,no,12-20-2015,Pune
951,Emeline Elsdon,Female,IT,Developer,43,57881.46,5,86.59,182,no,9-18-2024,Amravati
952,Terrell French,Male,Sales,Manager,24,61671.6,5,82.32,157,no,06-08-2019,Nagpur
953,Rheba Mealand,Non-binary,HR,Executive,40,70973.64,3,93.89,171,yes,08-12-2021,Mumbai
954,Krystalle Twitchett,Female,Finance,Executive,33,50570.48,5,95.39,176,no,10-20-2024,Nagpur
955,Zolly Trunby,Male,Sales,Manager,39,54048.7,5,95.53,170,yes,07-11-2023,Amravati
956,Leroi Ellum,Non-binary,Sales,Executive,26,66178.42,3,88.33,184,yes,3-15-2022,Nashik
957,Jud Endean,Male,Sales,Manager,38,51222.15,1,80.92,168,yes,11-04-2024,Nagpur
958,Shanon Suermeiers,Female,IT,Developer,36,52683.15,4,94.63,167,yes,6-30-2018,Pune
959,Pattie Brockman,Female,HR,Analyst,44,65629.14,5,81.43,166,no,05-08-2021,Solapur
960,Elianore Standage,Female,Finance,Developer,35,30088.95,5,90.36,184,no,6-17-2017,Nagpur
961,Zeb Jeffrey,Male,Finance,Manager,24,37650.06,4,99.1,183,yes,12-04-2022,Aurangabad
962,Mollie Abrehart,Female,Finance,Developer,23,29738.96,2,85.32,191,no,10-25-2020,Nagpur
963,Kathlin Ashbolt,Female,Sales,Executive,33,78470.77,2,98.51,179,no,06-01-2019,Pune
964,Justen Jenicke,Male,HR,Developer,34,52337.45,5,98.94,166,no,05-04-2020,Solapur
965,Eleanora Wickman,Female,Finance,Analyst,44,65055.7,3,81.35,171,yes,12-05-2018,Amravati
966,Clementine Geggus,Female,Finance,Manager,41,32889.66,2,81.63,191,yes,6-20-2025,Solapur
967,Bernardine Hogbin,Genderqueer,Finance,Analyst,27,53211.96,5,80.04,157,no,1-23-2023,Nashik
968,Zola Habert,Female,Finance,Developer,27,73368.88,1,98.35,199,yes,11-02-2017,Aurangabad
969,Horatia Kermode,Female,IT,Developer,33,28516.7,3,80.76,186,yes,8-21-2024,Nagpur
970,Grantham Tessier,Male,Finance,Executive,36,89268.71,3,81.59,184,yes,4-24-2025,Aurangabad
971,Briny Scoggan,Female,HR,Executive,43,26402.11,3,92.3,155,yes,6-23-2023,Nashik
972,Francis Greenard,Male,Finance,Developer,45,85269.01,1,86.22,173,no,01-01-2021,Pune
973,Kale McCoughan,Male,Sales,Analyst,28,52472.18,1,88.25,159,yes,05-09-2022,Solapur
974,Marielle Gossop,Female,Sales,Analyst,43,49214.04,2,92.98,196,yes,4-24-2015,Nashik
975,Kaylyn Tattersfield,Female,IT,Analyst,22,38783.38,1,98.51,188,no,11-11-2021,Nagpur
976,Ulrich Westcott,Male,Sales,Developer,26,32553.15,2,95.23,154,no,01-11-2020,Pune
977,Gabi Choldcroft,Male,IT,Executive,39,52077.46,5,89.61,150,yes,11-18-2022,Aurangabad
978,Hedwig Riddlesden,Female,Finance,Analyst,34,66860.83,2,85.44,180,yes,6-15-2016,Nagpur
979,Mari Condon,Female,IT,Executive,32,45882.59,4,92.44,150,no,10-03-2016,Nashik
980,Adele Nials,Female,Sales,Developer,33,30395.49,2,87.24,188,yes,03-11-2018,Nagpur
981,Myrvyn Colquitt,Bigender,HR,Executive,26,68254.38,1,91.84,197,yes,12-15-2018,Aurangabad
982,Celinka Ivanisov,Female,HR,Developer,29,60181.05,3,96.59,193,yes,11-30-2017,Solapur
983,Alejandrina Hearse,Female,Sales,Developer,41,51999.96,4,97.22,187,no,10-18-2018,Mumbai
984,Rosabelle Braun,Female,Finance,Developer,29,66580.72,4,93.7,182,yes,9-19-2022,Solapur
985,Zsazsa Gain,Female,HR,Developer,22,88314.16,3,91.43,200,yes,8-17-2015,Nashik
986,Melanie O' Kelleher,Female,Sales,Developer,45,70139.02,4,98.56,194,no,11-26-2025,Amravati
987,Nancie Tureville,Female,HR,Developer,33,46751.38,3,93.81,167,no,11-06-2019,Solapur
988,Poul Bercher,Male,HR,Executive,27,34461.37,5,92.12,161,no,5-30-2025,Aurangabad
989,Dallis Gartery,Male,HR,Analyst,28,68879.71,3,94.32,171,yes,1-18-2016,Amravati
990,Lurleen Wigelsworth,Female,Sales,Manager,32,49188.31,2,87.69,154,yes,4-21-2016,Mumbai
991,Hobey MacCurtain,Male,Sales,Developer,33,72713.56,1,85.37,165,no,3-16-2019,Nashik
992,Teodoor Pawlyn,Male,IT,Executive,30,41888.31,5,84.7,198,no,3-26-2016,Solapur
993,Casey Strooband,Female,HR,Developer,43,40796.15,4,80.27,169,yes,11-27-2024,Mumbai
994,Thurstan Maling,Agender,Sales,Manager,33,86912.92,3,93.91,199,no,11-09-2022,Aurangabad
995,Archaimbaud Gilligan,Male,HR,Developer,28,63758.24,3,83.4,153,yes,02-07-2024,Solapur
996,Wendall Sherreard,Male,Sales,Executive,45,57640.4,3,91.43,160,no,02-12-2016,Amravati
997,Nickey McGuff,Male,HR,Analyst,24,51453.09,5,90.43,179,no,1-19-2023,Nashik
998,Mellicent Libbey,Female,Sales,Developer,25,57366.79,5,88.33,194,no,01-01-2019,Mumbai
999,Isidora Witz,Female,Finance,Manager,30,45347.18,4,85.91,164,yes,9-18-2020,Solapur
1000,Leena Groundwater,Female,Sales,Manager,42,53380.67,4,88.2,180,yes,11-10-2017,Amravati
